Urun_ID,Ana_Kategori,Alt_Kategori,Marka,Model,Fiyat_TL,Kaynak_Site,Segment,Kullanim_Amaci,Ozellikler,Enerji_Sinifi,Renk,Garanti_Ay,Puan,Yorum_Sayisi,Stok_Durumu,Elektrikli_Mi,Fiyat_Guncelleme_Tarihi,Fiyat_Notu,Akakce_Arama_Link,Hepsiburada_Arama_Link,Amazon_Arama_Link,Teknosa_Arama_Link,Vatan_Arama_Link,Topluluk_Puani,Populerlik
EV-00783,Hava Nemlendirici & Temizleyiciler,Hava Nemlendirici,Levoit,Levoit Hava Nemlendirici LEV-HAV-0783,6900,Vatan Bilgisayar,Orta,Pratik Kullanım,"UV-C filtre, 22 m² etki alanı",B,Lacivert,24,48,12254,Stokta var,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Levoit+Hava+Nemlendirici+LEV-HAV-0783,https://www.hepsiburada.com/ara?q=Levoit+Hava+Nemlendirici+LEV-HAV-0783,https://www.amazon.com.tr/s?k=Levoit+Hava+Nemlendirici+LEV-HAV-0783,https://www.teknosa.com/arama/?s=Levoit+Hava+Nemlendirici+LEV-HAV-0783,https://www.vatanbilgisayar.com/arama/Levoit+Hava+Nemlendirici+LEV-HAV-0783,48,Orta
EV-00784,Mutfak,Tost Makinesi,Schafer,Schafer Tost Makinesi SCH-TOS-0784,8700,Amazon Türkiye,Premium,Ev Kullanımı,"1842 W, günlük kullanıma uygun, kompakt tasarım",A,Siyah,24,53,8125,Az stok,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Schafer+Tost+Makinesi+SCH-TOS-0784,https://www.hepsiburada.com/ara?q=Schafer+Tost+Makinesi+SCH-TOS-0784,https://www.amazon.com.tr/s?k=Schafer+Tost+Makinesi+SCH-TOS-0784,https://www.teknosa.com/arama/?s=Schafer+Tost+Makinesi+SCH-TOS-0784,https://www.vatanbilgisayar.com/arama/Schafer+Tost+Makinesi+SCH-TOS-0784,53,Yüksek
EV-00785,Süpürgeler,Koltuk Yıkama Makinesi,Bissell,Bissell Koltuk Yıkama Makinesi BIS-KOL-0785,22250,n11,Giriş,Pratik Kullanım,"1202 W, günlük kullanıma uygun, kompakt tasarım",A+,Gri,24,60,8002,Hızlı teslimat,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Bissell+Koltuk+Y%C4%B1kama+Makinesi+BIS-KOL-0785,https://www.hepsiburada.com/ara?q=Bissell+Koltuk+Y%C4%B1kama+Makinesi+BIS-KOL-0785,https://www.amazon.com.tr/s?k=Bissell+Koltuk+Y%C4%B1kama+Makinesi+BIS-KOL-0785,https://www.teknosa.com/arama/?s=Bissell+Koltuk+Y%C4%B1kama+Makinesi+BIS-KOL-0785,https://www.vatanbilgisayar.com/arama/Bissell+Koltuk+Y%C4%B1kama+Makinesi+BIS-KOL-0785,60,Orta
EV-00786,Mutfak,Dondurma Makinesi,Cuisinart,Cuisinart Dondurma Makinesi CUI-DON-0786,22250,Teknosa,Premium,Günlük Kullanım,"1481 W, günlük kullanıma uygun, kompakt tasarım",C,Krem,24,56,6422,Az stok,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Cuisinart+Dondurma+Makinesi+CUI-DON-0786,https://www.hepsiburada.com/ara?q=Cuisinart+Dondurma+Makinesi+CUI-DON-0786,https://www.amazon.com.tr/s?k=Cuisinart+Dondurma+Makinesi+CUI-DON-0786,https://www.teknosa.com/arama/?s=Cuisinart+Dondurma+Makinesi+CUI-DON-0786,https://www.vatanbilgisayar.com/arama/Cuisinart+Dondurma+Makinesi+CUI-DON-0786,56,Yüksek
EV-00787,Evcil Hayvan Ürünleri,Akıllı Kedi Tuvaleti,Pawbby,Pawbby Akıllı Kedi Tuvaleti PAW-AKI-0787,33500,Trendyol,Giriş,Günlük Kullanım,"Wi-Fi/Bluetooth, mobil uygulama, Siri Shortcuts uyumlu",A+,Turuncu,24,52,9524,Az stok,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Pawbby+Ak%C4%B1ll%C4%B1+Kedi+Tuvaleti+PAW-AKI-0787,https://www.hepsiburada.com/ara?q=Pawbby+Ak%C4%B1ll%C4%B1+Kedi+Tuvaleti+PAW-AKI-0787,https://www.amazon.com.tr/s?k=Pawbby+Ak%C4%B1ll%C4%B1+Kedi+Tuvaleti+PAW-AKI-0787,https://www.teknosa.com/arama/?s=Pawbby+Ak%C4%B1ll%C4%B1+Kedi+Tuvaleti+PAW-AKI-0787,https://www.vatanbilgisayar.com/arama/Pawbby+Ak%C4%B1ll%C4%B1+Kedi+Tuvaleti+PAW-AKI-0787,52,Orta
EV-00788,Isıtma & Soğutma,Şofben & Termosifon,Ariston,Ariston Şofben & Termosifon ARI-ŞOF-0788,16600,Trendyol,Üst,Günlük Kullanım,"1905 W, günlük kullanıma uygun, kompakt tasarım",C,Siyah,24,53,12276,Stokta var,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Ariston+%C5%9Eofben+%26+Termosifon+ARI-%C5%9EOF-0788,https://www.hepsiburada.com/ara?q=Ariston+%C5%9Eofben+%26+Termosifon+ARI-%C5%9EOF-0788,https://www.amazon.com.tr/s?k=Ariston+%C5%9Eofben+%26+Termosifon+ARI-%C5%9EOF-0788,https://www.teknosa.com/arama/?s=Ariston+%C5%9Eofben+%26+Termosifon+ARI-%C5%9EOF-0788,https://www.vatanbilgisayar.com/arama/Ariston+%C5%9Eofben+%26+Termosifon+ARI-%C5%9EOF-0788,53,Yüksek
EV-00789,Evcil Hayvan Ürünleri,Kedi Köpek Tıraş Makinesi,Kiwi,Kiwi Kedi Köpek Tıraş Makinesi KIW-KED-0789,5700,Amazon Türkiye,Premium,Günlük Kullanım,"1128 W, günlük kullanıma uygun, kompakt tasarım",A,Gri,24,47,937,Stokta var,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Kiwi+Kedi+K%C3%B6pek+T%C4%B1ra%C5%9F+Makinesi+KIW-KED-0789,https://www.hepsiburada.com/ara?q=Kiwi+Kedi+K%C3%B6pek+T%C4%B1ra%C5%9F+Makinesi+KIW-KED-0789,https://www.amazon.com.tr/s?k=Kiwi+Kedi+K%C3%B6pek+T%C4%B1ra%C5%9F+Makinesi+KIW-KED-0789,https://www.teknosa.com/arama/?s=Kiwi+Kedi+K%C3%B6pek+T%C4%B1ra%C5%9F+Makinesi+KIW-KED-0789,https://www.vatanbilgisayar.com/arama/Kiwi+Kedi+K%C3%B6pek+T%C4%B1ra%C5%9F+Makinesi+KIW-KED-0789,47,Yüksek
EV-00790,Hava Nemlendirici & Temizleyiciler,Hava Temizleyici & Nemlendirici,Xiaomi,Xiaomi Hava Temizleyici & Nemlendirici XIA-HAV-0790,42500,Trendyol,Premium,Günlük Kullanım,"HEPA H13 filtre, 27 m² etki alanı",A++,Mor,36,68,6634,Kampanyalı,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Xiaomi+Hava+Temizleyici+%26+Nemlendirici+XIA-HAV-0790,https://www.hepsiburada.com/ara?q=Xiaomi+Hava+Temizleyici+%26+Nemlendirici+XIA-HAV-0790,https://www.amazon.com.tr/s?k=Xiaomi+Hava+Temizleyici+%26+Nemlendirici+XIA-HAV-0790,https://www.teknosa.com/arama/?s=Xiaomi+Hava+Temizleyici+%26+Nemlendirici+XIA-HAV-0790,https://www.vatanbilgisayar.com/arama/Xiaomi+Hava+Temizleyici+%26+Nemlendirici+XIA-HAV-0790,68,Çok Yüksek
EV-00791,Evcil Hayvan Ürünleri,Akıllı Kedi Tuvaleti,Pawbby,Pawbby Akıllı Kedi Tuvaleti PAW-AKI-0791,62000,Amazon Türkiye,Orta,Pratik Kullanım,"Wi-Fi/Bluetooth, mobil uygulama, Siri Shortcuts uyumlu",A+++,Turuncu,36,63,11349,Kampanyalı,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Pawbby+Ak%C4%B1ll%C4%B1+Kedi+Tuvaleti+PAW-AKI-0791,https://www.hepsiburada.com/ara?q=Pawbby+Ak%C4%B1ll%C4%B1+Kedi+Tuvaleti+PAW-AKI-0791,https://www.amazon.com.tr/s?k=Pawbby+Ak%C4%B1ll%C4%B1+Kedi+Tuvaleti+PAW-AKI-0791,https://www.teknosa.com/arama/?s=Pawbby+Ak%C4%B1ll%C4%B1+Kedi+Tuvaleti+PAW-AKI-0791,https://www.vatanbilgisayar.com/arama/Pawbby+Ak%C4%B1ll%C4%B1+Kedi+Tuvaleti+PAW-AKI-0791,63,Yüksek
EV-00792,Akıllı Ev Sistemleri,Akıllı Sensör,Sonoff,Sonoff Akıllı Sensör SON-AKI-0792,2950,Hepsiburada,Giriş,Ev Kullanımı,"Wi-Fi/Bluetooth, mobil uygulama, Siri Shortcuts uyumlu",C,Inox,24,47,2014,Hızlı teslimat,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Sonoff+Ak%C4%B1ll%C4%B1+Sens%C3%B6r+SON-AKI-0792,https://www.hepsiburada.com/ara?q=Sonoff+Ak%C4%B1ll%C4%B1+Sens%C3%B6r+SON-AKI-0792,https://www.amazon.com.tr/s?k=Sonoff+Ak%C4%B1ll%C4%B1+Sens%C3%B6r+SON-AKI-0792,https://www.teknosa.com/arama/?s=Sonoff+Ak%C4%B1ll%C4%B1+Sens%C3%B6r+SON-AKI-0792,https://www.vatanbilgisayar.com/arama/Sonoff+Ak%C4%B1ll%C4%B1+Sens%C3%B6r+SON-AKI-0792,47,Düşük
EV-00793,Mutfak,Tost Makinesi,Schafer,Schafer Tost Makinesi SCH-TOS-0793,1950,Trendyol,Fiyat/Performans,Pratik Kullanım,"1288 W, günlük kullanıma uygun, kompakt tasarım",A+,Gri,24,52,10576,Kampanyalı,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Schafer+Tost+Makinesi+SCH-TOS-0793,https://www.hepsiburada.com/ara?q=Schafer+Tost+Makinesi+SCH-TOS-0793,https://www.amazon.com.tr/s?k=Schafer+Tost+Makinesi+SCH-TOS-0793,https://www.teknosa.com/arama/?s=Schafer+Tost+Makinesi+SCH-TOS-0793,https://www.vatanbilgisayar.com/arama/Schafer+Tost+Makinesi+SCH-TOS-0793,52,Orta
EV-00794,İçecek Hazırlama,Kapsüllü Kahve Makinesi,Bosch,Bosch Kapsüllü Kahve Makinesi BOS-KAP-0794,8300,n11,Premium,Pratik Kullanım,"1898 W, çelik gövde",A,Beyaz,12,72,6466,Stokta var,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Bosch+Kaps%C3%BCll%C3%BC+Kahve+Makinesi+BOS-KAP-0794,https://www.hepsiburada.com/ara?q=Bosch+Kaps%C3%BCll%C3%BC+Kahve+Makinesi+BOS-KAP-0794,https://www.amazon.com.tr/s?k=Bosch+Kaps%C3%BCll%C3%BC+Kahve+Makinesi+BOS-KAP-0794,https://www.teknosa.com/arama/?s=Bosch+Kaps%C3%BCll%C3%BC+Kahve+Makinesi+BOS-KAP-0794,https://www.vatanbilgisayar.com/arama/Bosch+Kaps%C3%BCll%C3%BC+Kahve+Makinesi+BOS-KAP-0794,72,Çok Yüksek
EV-00795,Süpürgeler,Koltuk Yıkama Makinesi,Karcher,Karcher Koltuk Yıkama Makinesi KAR-KOL-0795,8700,Amazon Türkiye,Fiyat/Performans,Ev Kullanımı,"2039 W, günlük kullanıma uygun, kompakt tasarım",A+,Beyaz,24,51,9103,Az stok,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Karcher+Koltuk+Y%C4%B1kama+Makinesi+KAR-KOL-0795,https://www.hepsiburada.com/ara?q=Karcher+Koltuk+Y%C4%B1kama+Makinesi+KAR-KOL-0795,https://www.amazon.com.tr/s?k=Karcher+Koltuk+Y%C4%B1kama+Makinesi+KAR-KOL-0795,https://www.teknosa.com/arama/?s=Karcher+Koltuk+Y%C4%B1kama+Makinesi+KAR-KOL-0795,https://www.vatanbilgisayar.com/arama/Karcher+Koltuk+Y%C4%B1kama+Makinesi+KAR-KOL-0795,51,Orta
EV-00796,Akıllı Ev Sistemleri,Akıllı Priz,Xiaomi,Xiaomi Akıllı Priz XIA-AKI-0796,1450,Vatan Bilgisayar,Giriş,Günlük Kullanım,"Wi-Fi/Bluetooth, mobil uygulama, Google Assistant uyumlu",A+++,Krem,24,58,12353,Az stok,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Xiaomi+Ak%C4%B1ll%C4%B1+Priz+XIA-AKI-0796,https://www.hepsiburada.com/ara?q=Xiaomi+Ak%C4%B1ll%C4%B1+Priz+XIA-AKI-0796,https://www.amazon.com.tr/s?k=Xiaomi+Ak%C4%B1ll%C4%B1+Priz+XIA-AKI-0796,https://www.teknosa.com/arama/?s=Xiaomi+Ak%C4%B1ll%C4%B1+Priz+XIA-AKI-0796,https://www.vatanbilgisayar.com/arama/Xiaomi+Ak%C4%B1ll%C4%B1+Priz+XIA-AKI-0796,58,Orta
EV-00797,Isıtma & Soğutma,Kombi,Ariston,Ariston Kombi ARI-KOM-0797,19600,Teknosa,Orta,Sıcak Su,"34 kW, yoğuşmalı, dijital ekran",A++,Turuncu,24,51,8525,Kampanyalı,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Ariston+Kombi+ARI-KOM-0797,https://www.hepsiburada.com/ara?q=Ariston+Kombi+ARI-KOM-0797,https://www.amazon.com.tr/s?k=Ariston+Kombi+ARI-KOM-0797,https://www.teknosa.com/arama/?s=Ariston+Kombi+ARI-KOM-0797,https://www.vatanbilgisayar.com/arama/Ariston+Kombi+ARI-KOM-0797,51,Orta
EV-00798,Akıllı Ev Sistemleri,Akıllı Kapı Zili,Imou,Imou Akıllı Kapı Zili IMO-AKI-0798,8500,Amazon Türkiye,Orta,Günlük Kullanım,"Wi-Fi/Bluetooth, mobil uygulama, Google Assistant uyumlu",A++,Gri,24,56,747,Az stok,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Imou+Ak%C4%B1ll%C4%B1+Kap%C4%B1+Zili+IMO-AKI-0798,https://www.hepsiburada.com/ara?q=Imou+Ak%C4%B1ll%C4%B1+Kap%C4%B1+Zili+IMO-AKI-0798,https://www.amazon.com.tr/s?k=Imou+Ak%C4%B1ll%C4%B1+Kap%C4%B1+Zili+IMO-AKI-0798,https://www.teknosa.com/arama/?s=Imou+Ak%C4%B1ll%C4%B1+Kap%C4%B1+Zili+IMO-AKI-0798,https://www.vatanbilgisayar.com/arama/Imou+Ak%C4%B1ll%C4%B1+Kap%C4%B1+Zili+IMO-AKI-0798,56,Orta
EV-00799,Süpürgeler,Dikey Süpürge,Fakir,Fakir Dikey Süpürge FAK-DIK-0799,40750,Vatan Bilgisayar,Orta,Ev Temizliği,"804 W motor, Yıkanabilir filtre, Kablolu",A+,Mor,24,56,2120,Hızlı teslimat,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Fakir+Dikey+S%C3%BCp%C3%BCrge+FAK-DIK-0799,https://www.hepsiburada.com/ara?q=Fakir+Dikey+S%C3%BCp%C3%BCrge+FAK-DIK-0799,https://www.amazon.com.tr/s?k=Fakir+Dikey+S%C3%BCp%C3%BCrge+FAK-DIK-0799,https://www.teknosa.com/arama/?s=Fakir+Dikey+S%C3%BCp%C3%BCrge+FAK-DIK-0799,https://www.vatanbilgisayar.com/arama/Fakir+Dikey+S%C3%BCp%C3%BCrge+FAK-DIK-0799,56,Yüksek
EV-00800,Isıtma & Soğutma,Isıtıcı,Ufo,Ufo Isıtıcı UFO-ISI-0800,4100,Amazon Türkiye,Premium,Günlük Kullanım,"1689 W, günlük kullanıma uygun, kompakt tasarım",C,Krem,24,49,3353,Kampanyalı,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Ufo+Is%C4%B1t%C4%B1c%C4%B1+UFO-ISI-0800,https://www.hepsiburada.com/ara?q=Ufo+Is%C4%B1t%C4%B1c%C4%B1+UFO-ISI-0800,https://www.amazon.com.tr/s?k=Ufo+Is%C4%B1t%C4%B1c%C4%B1+UFO-ISI-0800,https://www.teknosa.com/arama/?s=Ufo+Is%C4%B1t%C4%B1c%C4%B1+UFO-ISI-0800,https://www.vatanbilgisayar.com/arama/Ufo+Is%C4%B1t%C4%B1c%C4%B1+UFO-ISI-0800,49,Yüksek
EV-00801,Akıllı Ev Sistemleri,Akıllı Priz,Sonoff,Sonoff Akıllı Priz SON-AKI-0801,1450,n11,Premium,Ev Kullanımı,"Wi-Fi/Bluetooth, mobil uygulama, Google Assistant uyumlu",B,Inox,24,49,7119,Kampanyalı,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Sonoff+Ak%C4%B1ll%C4%B1+Priz+SON-AKI-0801,https://www.hepsiburada.com/ara?q=Sonoff+Ak%C4%B1ll%C4%B1+Priz+SON-AKI-0801,https://www.amazon.com.tr/s?k=Sonoff+Ak%C4%B1ll%C4%B1+Priz+SON-AKI-0801,https://www.teknosa.com/arama/?s=Sonoff+Ak%C4%B1ll%C4%B1+Priz+SON-AKI-0801,https://www.vatanbilgisayar.com/arama/Sonoff+Ak%C4%B1ll%C4%B1+Priz+SON-AKI-0801,49,Orta
EV-00802,Süpürgeler,Robot Süpürge,Anker,Anker Robot Süpürge ANK-ROB-0802,12400,MediaMarkt,Fiyat/Performans,Ev Temizliği,"Kamera navigasyon, 5232 Pa emiş, 159 dk çalışma",A++,Inox,24,59,10503,Stokta var,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Anker+Robot+S%C3%BCp%C3%BCrge+ANK-ROB-0802,https://www.hepsiburada.com/ara?q=Anker+Robot+S%C3%BCp%C3%BCrge+ANK-ROB-0802,https://www.amazon.com.tr/s?k=Anker+Robot+S%C3%BCp%C3%BCrge+ANK-ROB-0802,https://www.teknosa.com/arama/?s=Anker+Robot+S%C3%BCp%C3%BCrge+ANK-ROB-0802,https://www.vatanbilgisayar.com/arama/Anker+Robot+S%C3%BCp%C3%BCrge+ANK-ROB-0802,59,Yüksek
EV-00803,İçecek Hazırlama,Su Isıtıcı & Kettle,Fakir,Fakir Su Isıtıcı & Kettle FAK-SU -0803,2050,Hepsiburada,Premium,Günlük Kullanım,"1878 W, çelik gövde",A+,Turuncu,24,50,2038,Kampanyalı,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Fakir+Su+Is%C4%B1t%C4%B1c%C4%B1+%26+Kettle+FAK-SU+-0803,https://www.hepsiburada.com/ara?q=Fakir+Su+Is%C4%B1t%C4%B1c%C4%B1+%26+Kettle+FAK-SU+-0803,https://www.amazon.com.tr/s?k=Fakir+Su+Is%C4%B1t%C4%B1c%C4%B1+%26+Kettle+FAK-SU+-0803,https://www.teknosa.com/arama/?s=Fakir+Su+Is%C4%B1t%C4%B1c%C4%B1+%26+Kettle+FAK-SU+-0803,https://www.vatanbilgisayar.com/arama/Fakir+Su+Is%C4%B1t%C4%B1c%C4%B1+%26+Kettle+FAK-SU+-0803,50,Yüksek
EV-00804,Evcil Hayvan Ürünleri,Akıllı Kedi Tuvaleti,Pawbby,Pawbby Akıllı Kedi Tuvaleti PAW-AKI-0804,62750,Vatan Bilgisayar,Üst,Günlük Kullanım,"Wi-Fi/Bluetooth, mobil uygulama, Google Assistant uyumlu",A+,Mor,24,62,1638,Kampanyalı,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Pawbby+Ak%C4%B1ll%C4%B1+Kedi+Tuvaleti+PAW-AKI-0804,https://www.hepsiburada.com/ara?q=Pawbby+Ak%C4%B1ll%C4%B1+Kedi+Tuvaleti+PAW-AKI-0804,https://www.amazon.com.tr/s?k=Pawbby+Ak%C4%B1ll%C4%B1+Kedi+Tuvaleti+PAW-AKI-0804,https://www.teknosa.com/arama/?s=Pawbby+Ak%C4%B1ll%C4%B1+Kedi+Tuvaleti+PAW-AKI-0804,https://www.vatanbilgisayar.com/arama/Pawbby+Ak%C4%B1ll%C4%B1+Kedi+Tuvaleti+PAW-AKI-0804,62,Yüksek
EV-00805,Evcil Hayvan Ürünleri,Kedi Köpek Tıraş Makinesi,Pawise,Pawise Kedi Köpek Tıraş Makinesi PAW-KED-0805,5800,Vatan Bilgisayar,Premium,Pratik Kullanım,"1451 W, günlük kullanıma uygun, kompakt tasarım",C,Gri,24,54,170,Az stok,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Pawise+Kedi+K%C3%B6pek+T%C4%B1ra%C5%9F+Makinesi+PAW-KED-0805,https://www.hepsiburada.com/ara?q=Pawise+Kedi+K%C3%B6pek+T%C4%B1ra%C5%9F+Makinesi+PAW-KED-0805,https://www.amazon.com.tr/s?k=Pawise+Kedi+K%C3%B6pek+T%C4%B1ra%C5%9F+Makinesi+PAW-KED-0805,https://www.teknosa.com/arama/?s=Pawise+Kedi+K%C3%B6pek+T%C4%B1ra%C5%9F+Makinesi+PAW-KED-0805,https://www.vatanbilgisayar.com/arama/Pawise+Kedi+K%C3%B6pek+T%C4%B1ra%C5%9F+Makinesi+PAW-KED-0805,54,Yüksek
EV-00806,Ütüler,Buharlı Dikey Ütü,Xiaomi,Xiaomi Buharlı Dikey Ütü XIA-BUH-0806,9600,Amazon Türkiye,Giriş,Pratik Kullanım,"2996 W, 98 g/dk buhar, kireç önleme",C,Mor,36,58,6079,Az stok,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Xiaomi+Buharl%C4%B1+Dikey+%C3%9Ct%C3%BC+XIA-BUH-0806,https://www.hepsiburada.com/ara?q=Xiaomi+Buharl%C4%B1+Dikey+%C3%9Ct%C3%BC+XIA-BUH-0806,https://www.amazon.com.tr/s?k=Xiaomi+Buharl%C4%B1+Dikey+%C3%9Ct%C3%BC+XIA-BUH-0806,https://www.teknosa.com/arama/?s=Xiaomi+Buharl%C4%B1+Dikey+%C3%9Ct%C3%BC+XIA-BUH-0806,https://www.vatanbilgisayar.com/arama/Xiaomi+Buharl%C4%B1+Dikey+%C3%9Ct%C3%BC+XIA-BUH-0806,58,Yüksek
EV-00807,Isıtma & Soğutma,Şofben & Termosifon,Vestel,Vestel Şofben & Termosifon VES-ŞOF-0807,25250,Vatan Bilgisayar,Premium,Pratik Kullanım,"1871 W, günlük kullanıma uygun, kompakt tasarım",Belirtilmemiş,Inox,24,59,7023,Stokta var,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Vestel+%C5%9Eofben+%26+Termosifon+VES-%C5%9EOF-0807,https://www.hepsiburada.com/ara?q=Vestel+%C5%9Eofben+%26+Termosifon+VES-%C5%9EOF-0807,https://www.amazon.com.tr/s?k=Vestel+%C5%9Eofben+%26+Termosifon+VES-%C5%9EOF-0807,https://www.teknosa.com/arama/?s=Vestel+%C5%9Eofben+%26+Termosifon+VES-%C5%9EOF-0807,https://www.vatanbilgisayar.com/arama/Vestel+%C5%9Eofben+%26+Termosifon+VES-%C5%9EOF-0807,59,Yüksek
EV-00808,Mutfak,Meyve Sıkacağı,Fakir,Fakir Meyve Sıkacağı FAK-MEY-0808,13700,n11,Üst,Günlük Kullanım,"891 W, cam hazne",A++,Siyah,24,57,1317,Kampanyalı,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Fakir+Meyve+S%C4%B1kaca%C4%9F%C4%B1+FAK-MEY-0808,https://www.hepsiburada.com/ara?q=Fakir+Meyve+S%C4%B1kaca%C4%9F%C4%B1+FAK-MEY-0808,https://www.amazon.com.tr/s?k=Fakir+Meyve+S%C4%B1kaca%C4%9F%C4%B1+FAK-MEY-0808,https://www.teknosa.com/arama/?s=Fakir+Meyve+S%C4%B1kaca%C4%9F%C4%B1+FAK-MEY-0808,https://www.vatanbilgisayar.com/arama/Fakir+Meyve+S%C4%B1kaca%C4%9F%C4%B1+FAK-MEY-0808,57,Çok Yüksek
EV-00809,Aydınlatma Ürünleri,LED Şerit,Yeelight,Yeelight LED Şerit YEE-LED-0809,325,Amazon Türkiye,Premium,Günlük Kullanım,"Sıcak beyaz, 20 W, dimmer destekli",B,Beyaz,36,46,11988,Stokta var,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Yeelight+LED+%C5%9Eerit+YEE-LED-0809,https://www.hepsiburada.com/ara?q=Yeelight+LED+%C5%9Eerit+YEE-LED-0809,https://www.amazon.com.tr/s?k=Yeelight+LED+%C5%9Eerit+YEE-LED-0809,https://www.teknosa.com/arama/?s=Yeelight+LED+%C5%9Eerit+YEE-LED-0809,https://www.vatanbilgisayar.com/arama/Yeelight+LED+%C5%9Eerit+YEE-LED-0809,46,Yüksek
EV-00810,Akıllı Ev Sistemleri,Akıllı Termostat,Google Nest,Google Nest Akıllı Termostat GOO-AKI-0810,3000,Amazon Türkiye,Premium,Günlük Kullanım,"Wi-Fi/Bluetooth, mobil uygulama, Siri Shortcuts uyumlu",C,Siyah,12,46,5668,Hızlı teslimat,Evet,2026-05-12,Canlı API değil; güvenilir site arama linkleriyle kontrol edilecek piyasa ortalaması.,https://www.akakce.com/arama/?q=Google+Nest+Ak%C4%B1ll%C4%B1+Termostat+GOO-AKI-0810,https://www.hepsiburada.com/ara?q=Google+Nest+Ak%C4%B1ll%C4%B1+Termostat+GOO-AKI-0810,https://www.amazon.com.tr/s?k=Google+Nest+Ak%C4%B1ll%C4%B1+Termostat+GOO-AKI-0810,https://www.teknosa.com/arama/?s=Google+Nest+Ak%C4%B1ll%C4%B1+Termostat+GOO-AKI-0810,https://www.vatanbilgisayar.com/arama/Google+Nest+Ak%C4%B1ll%C4%B1+Termostat+GOO-AKI-0810,46,Yüksek
